Source,Target,Type
TProto.Travel_App_Backend_Api_Commonorder_V1_YandexPlusMode,TProto.Travel_App_Backend_Api_Commonorder_V1_YandexPlusMode,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_YandexPlusMode,TProto.Travel_App_Backend_Api_Commonorder_V1_YandexPlusModeExt0,directed
TNavigation.Router,TNavigation.Node,directed
TNavigation.Router,TNavigation.RouterExt0,directed
TNavigation.Router,TravelUITests.Screen,directed
TNavigation.Router,TNavigation.Route,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_SplitFeeType,TProto.Travel_App_Backend_Api_Commonorder_V1_SplitFeeType,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_SplitFeeType,TProto.Travel_App_Backend_Api_Commonorder_V1_SplitFeeTypeExt0,directed
TAppConfig.AppConfigStateExt1,TAppConfig.AppConfigState,directed
TAppConfig.AppConfigStateExt1,TConfig.EnrichedServerConfig,directed
SnackbarUnitTests.SnackbarButton_Previews,TSnackbar.SnackbarButton,directed
SnackbarUnitTests.SnackbarButton_Previews,TUIUtils.IdentityViewModifier,directed
TripsUnitTests.BookingTests,TAnywhere.Proto,directed
TripsUnitTests.BookingTests,TUIComponents.PlainButton,directed
TripsUnitTests.BookingTests,TTrips.BookingView,directed
TProto.Travel_App_Backend_Api_Hotels_V1_QueryData,TProto.Travel_App_Backend_Api_Hotels_V1_QueryData,directed
TProto.Travel_App_Backend_Api_Hotels_V1_QueryData,TProto.Google_Type_Date,directed
TProto.Travel_App_Backend_Api_Hotels_V1_QueryData,TProto.Travel_App_Backend_Api_Hotelscommon_V1_BoundingBox,directed
TProto.Travel_App_Backend_Api_Hotels_V1_QueryData,TProto.Travel_App_Backend_Api_Hotels_V1_QueryDataExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_QueryData,TProto.Travel_App_Backend_Api_Hotels_V1_GeoLocationStatus,directed
TProto.Travel_App_Backend_Api_Hotels_V1_QueryData,TProto.Travel_App_Backend_Api_Hotelscommon_V1_Coordinates,directed
TProto.Travel_App_Backend_Api_Hotels_V1_QueryData,TProto.Travel_App_Backend_Api_Hotels_V1_QueryData.PollingData,directed
TProto.Travel_App_Backend_Api_Hotels_V1_QueryData,TProto.Travel_App_Backend_Api_Hotels_V1_StartSearchReason,directed
TLoyaltyProgram.LoyaltyFAQView_DeveloperPreviews,TLoyaltyProgram.LoyaltyFAQView,directed
TTrips.WeatherCellView_Previews,TTrips.WeatherCellView,directed
TTrips.WeatherCellView_Previews,TUIUtils.IdentityViewModifier,directed
Travel.PaymentInfoType,Travel.HotelPaymentType,directed
Travel.PaymentInfoType,TAnywhere.Proto,directed
TProto.Travel_App_Backend_Api_Trips_V1_OrderStatus,TProto.Travel_App_Backend_Api_Trips_V1_OrderStatus,directed
TProto.Travel_App_Backend_Api_Trips_V1_OrderStatus,TProto.Travel_App_Backend_Api_Trips_V1_OrderStatusExt0,directed
TInputs.WeekendSearchAllInformationView_Previews,TLogging.StubLogger,directed
TInputs.WeekendSearchAllInformationView_Previews,TInputs.WeekendSuggestInputContainer,directed
TInputs.WeekendSearchAllInformationView_Previews,THaptics.StubHapticFeedbackManager,directed
TInputs.WeekendSearchAllInformationView_Previews,TLocalization.TLocalizationStrings,directed
TInputs.WeekendSearchAllInformationView_Previews,TInputs.CommonSuggestableContainer,directed
TInputs.WeekendSearchAllInformationView_Previews,TUIUtils.IdentityViewModifier,directed
TInputs.WeekendSearchAllInformationView_Previews,TInputs.SearchHotelGuestsSelectionView,directed
TInputs.WeekendSearchAllInformationView_Previews,TInputs.WeekendSearchAllInformationView,directed
TInputs.WeekendSearchAllInformationView_Previews,TInputs.StubHotelGuestsSelectionNavigationState,directed
TInputs.WeekendSearchAllInformationView_Previews,TInputs.SearchHotelGuestsSelectionState,directed
TInputs.WeekendSearchAllInformationView_Previews,TCalendar.HotelsCalendarView,directed
THotelDetailsMap.MockPlaceDetailsNavigator,THotelDetailsMapAPI.PanoramaModel,directed
THotelDetailsMap.MockPlaceDetailsNavigator,THotelDetailsMapAPI.PlaceGalleryNavigation,directed
Travel.ReviewRatingViewExt0,Travel.ReviewRatingViewExt0.Model,directed
TTrips.AviaOnlineCheckInService,TLocalization.TLocalizationStrings,directed
TTrips.AviaOnlineCheckInService,TTrips.AviaOnlineCheckInStore,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetHotelCountersReqExt0,TProto.Travel_App_Backend_Api_Hotels_V1_GetHotelCountersReq,directed
TTravelMap.SearchViewExt0.SearchModel,TUIUtils.Callbacks,directed
TProto.Travel_App_Backend_Api_Hotelscommon_V1_BoundingBox,TProto.Travel_App_Backend_Api_Hotelscommon_V1_Coordinates,directed
TProto.Travel_App_Backend_Api_Hotelscommon_V1_BoundingBox,TProto.Travel_App_Backend_Api_Hotelscommon_V1_BoundingBoxExt0,directed
Travel.AviaMessageHandler,TWebView.PortalJSMessage,directed
Travel.AviaMessageHandler,Lab.RootNavigationState,directed
TravelActionSheetUnitTests.TravelActionSheetViewTests,TTravelActionSheet.TravelActionSheetView_Previews,directed
TTravelMapAPI.Place,TLocation.Coordinate,directed
TTravelMapAPI.Place,TTravelMapAPI.PlaceDetails,directed
TTravelMapAPI.Place,TAnywhere.Proto,directed
TCheckout.CheckoutHotelInfoViewExt0,TCheckout.CheckoutHotelInfoViewExt0.Model,directed
Travel.LadybugExt0,Lab.RootNavigationState,directed
Travel.LadybugExt0,Travel.Ladybug,directed
Travel.LadybugExt0,Travel.LadybugCell,directed
TInputs.MordaStateMachineExt0,Travel.HomeDeeplink,directed
TInputs.MordaStateMachineExt0,TInputs.MordaStateMachineExt0.Action,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageDataExt0._StorageClass,TProto.Travel_App_Backend_Api_Commonorder_V1_AviaBookedCellData,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageDataExt0._StorageClass,TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageFinalStatus,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageDataExt0._StorageClass,TProto.Travel_App_Backend_Api_Commonorder_V1_ResultCellData,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageDataExt0._StorageClass,TProto.Travel_App_Backend_Api_Commonorder_V1_HotelBookedCellData,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageDataExt0._StorageClass,TProto.Travel_App_Backend_Api_Commonorder_V1_SupportCellData,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_AviaBookedCellDataExt0,TProto.Travel_App_Backend_Api_Commonorder_V1_AviaBookedCellData,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_AviaBookedCellDataExt0,TProto.Travel_App_Backend_Api_Avia_V1_SearchResultReference,directed
TInputs.SearchAviaPassengersCountersStack_Previews,TInputs.SearchAviaPassengersCountersStack_Previews.SearchAviaPassengersCountersStackHolder,directed
Travel.HotelDetailsReviewsViewExt0,Travel.HotelDetailsReviewsViewExt0.Model,directed
TProto.Travel_App_Backend_Api_Weekend_V1_TaxiRouteExt0,TProto.Travel_App_Backend_Api_Weekend_V1_TaxiRoute,directed
TProto.Travel_App_Backend_Api_Trips_V1_TripGeo,TProto.Google_Type_Date,directed
TProto.Travel_App_Backend_Api_Trips_V1_TripGeo,TProto.Travel_App_Backend_Api_Trips_V1_TripGeoExt0,directed
Travel.ResultHappyPageView_Previews,TUIUtils.IdentityViewModifier,directed
Travel.ResultHappyPageView_Previews,Travel.ResultHappyPageView,directed
TUIComponents.HotelPriceDiscountView,TUIComponents.HotelPriceDiscountViewExt0,directed
TUIComponents.HotelPriceDiscountView,TUIComponents.Discount,directed
TUIComponents.HotelPriceDiscountView,TUIComponents.CrossedTextView,directed
TTrips.BigResortButtonExt0,TTrips.BigResortButtonExt0.Model,directed
TCheckout.CheckoutStateExt0.Status,TCheckoutAPI.CheckoutModel,directed
TNotificationsInContext.NotificationsPermissionModel.Button,TUIComponents.PlainButton,directed
TTripSummary.FinalStoryStateExt0,TStore.Message,directed
Travel.HotelMetaOffersListView,Travel.HotelMetaOfferView,directed
Travel.HotelMetaOffersListView,Travel.HotelDetailsView,directed
Travel.HotelMetaOffersListView,Travel.HotelMetaOffer,directed
Travel.HotelMetaOffersListView,Travel.HotelMetaOffersListViewExt1,directed
Travel.HotelMetaOffersListView,Travel.HotelMetaOffersListViewExt0,directed
TCheckout.HotelInfoModelExt0,TUIUtils.Callbacks,directed
TCheckout.HotelInfoModelExt0,TAnywhere.Proto,directed
TCheckout.HotelInfoModelExt0,THotelCore.HotelId,directed
TCheckout.HotelInfoModelExt0,TCheckoutAPI.HotelInfoModel,directed
TCheckout.HotelInfoModelExt0,TUIComponents.ListWithTitleView,directed
Travel.DiscoveryStateMachineExt0,Travel.DiscoveryStateMachineExt0.SingleCardStatusEvent,directed
Travel.DiscoveryStateMachineExt0,Travel.DiscoveryStateMachineExt0.CarouselItemStatusEvent,directed
Travel.DiscoveryStateMachineExt0,Travel.DiscoveryStateMachineExt0.Action,directed
Travel.DiscoveryStateMachineExt0,Travel.HomeTripStateMachine,directed
TUIUtils.RemoteImageExt0,THelpCenter.SkeletonView,directed
TUIUtils.RemoteImageExt0,TUIUtils.Callbacks,directed
TUIUtils.RemoteImageExt0,TUIUtils.RemoteImageErrorProvider,directed
TProto.Travel_App_Backend_Api_Trains_V1_PriceItem,TProto.Travel_App_Backend_Api_Common_V1_Price,directed
TProto.Travel_App_Backend_Api_Trains_V1_PriceItem,TProto.Travel_App_Backend_Api_Trains_V1_PriceItemExt0,directed
TProto.Travel_App_Backend_Api_Serverconfig_V1_YandexPlusConfig,TProto.Travel_App_Backend_Api_Serverconfig_V1_YandexPlusConfigExt0,directed
TravelWidget.LiveActivity_Previews,TWidgetComponents.LiveActivityAttributes,directed
Travel.HotelDetailsAmenitiesViewExt0,Travel.HotelDetailsAmenitiesViewExt0.Group,directed
Travel.HotelDetailsAmenitiesViewExt0,Travel.HotelDetailsAmenitiesViewExt0.Feature,directed
Travel.HotelDetailsAmenitiesViewExt0,Travel.HotelDetailsAmenitiesViewExt0.Model,directed
TGeoDrawing.PolygonSimplifier,TGeoDrawing.YVTriplet,directed
TGeoDrawing.PolygonSimplifier,TGeoDrawing.ScreenPolygon,directed
TGeoDrawing.PolygonSimplifier,TGeoDrawing.PolygonSimplifierExt0,directed
Travel.ResultHappyPageViewExt1.Model,Travel.InstallmentHappyPageView,directed
Travel.ResultHappyPageViewExt1.Model,Travel.RoundTitledButtonData,directed
Travel.ResultHappyPageViewExt1.Model,TUIUtils.Callbacks,directed
Travel.ResultHappyPageViewExt1.Model,Travel.PaymentInfoHappyPageView,directed
TProto.Travel_App_Backend_Api_Trips_V1_SummaryEntryPointExt0,TProto.Travel_App_Backend_Api_Trips_V1_SummaryEntryPoint,directed
TProto.Travel_App_Backend_Api_Promo_V1_LoyaltyUserInfoExt0,TProto.Travel_App_Backend_Api_Promo_V1_LoyaltyUserInfo,directed
Travel.HotelRoomsView_Previews,Travel.HotelRoomsView,directed
Travel.HotelRoomsView_Previews,Travel.HotelRoomsView_Previews.PreviewModifier,directed
TMapKit.MapPlacePinViewExt0,TMapKit.MapPlacePinViewExt0.Model,directed
TInputs.SearchChildrenListRow,TUIUtils.Callbacks,directed
TInputs.SearchChildrenListRow,TLocalization.TLocalizationStrings,directed
TProto.Travel_App_Backend_Api_Trips_V1_AviaOfflineCheckIn,TProto.Travel_App_Backend_Api_Trips_V1_AviaOfflineCheckInExt0,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewBlock,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewBlock.OneOf_Value,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewBlock,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewBlockExt0,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewBlock,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewTextBlock,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewBlock,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewBlock,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewBlock,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewButton,directed
Travel.HotelDetailsOpener,Lab.RootNavigationState,directed
Travel.HotelDetailsOpener,TInputs.MordaStateMachine,directed
Travel.HotelDetailsOpener,Travel.HotelDetailsOpenerExt0,directed
TTripsAPI.SkiResortMapModel,TUIComponents.ThemedRemoteImageView,directed
TProto.Travel_App_Backend_Api_Journal_V1_JournalReq,TProto.Travel_App_Backend_Api_Journal_V1_JournalReqExt0,directed
TProto.Travel_App_Backend_Api_Journal_V1_JournalReq,TProto.Travel_App_Backend_Api_Hotelscommon_V1_PagingParams,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_AviaDetailsCellData,TProto.Travel_App_Backend_Api_Avia_V1_Snippet,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_AviaDetailsCellData,TProto.Travel_App_Backend_Api_Commonorder_V1_AviaDetailsCellDataExt0,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_AviaDetailsCellData,TProto.Travel_App_Backend_Api_Commonorder_V1_AviaCompanySnippetData,directed
TProto.Travel_App_Backend_Api_Home_V1_GetTripsRequest,TProto.Travel_App_Backend_Api_Home_V1_GetTripsRequestExt0,directed
TCheckout.GuestsView_Previews,TLocalization.TLocalizationStrings,directed
TCheckout.GuestsView_Previews,TCheckout.GuestsView_Previews.PreviewModifier,directed
TCheckout.GuestsView_Previews,TCheckout.GuestsView,directed
TTripSummary.TripSummaryOpenSourceExt0,TAnywhere.Proto,directed
Travel.FavoriteHotelsListStateMachineExt0.Action,TAnywhere.Proto,directed
Travel.FavoriteHotelsListStateMachineExt0.Action,TFavoritesCore.FavoriteHotelSelection,directed
Travel.IntervalSlider_Previews,Travel.IntervalSlider_Previews.PreviewModifier,directed
Travel.IntervalSlider_Previews,Travel.IntervalSlider,directed
Travel.IntervalSlider_Previews,TFormatters.CurrencyFormatter,directed
TProto.Travel_App_Backend_Api_Trips_V1_HotelErrorWidget,TProto.Travel_App_Backend_Api_Trips_V1_WidgetTitle,directed
TProto.Travel_App_Backend_Api_Trips_V1_HotelErrorWidget,TProto.Travel_App_Backend_Api_Trips_V1_HotelWidgetStatus,directed
TProto.Travel_App_Backend_Api_Trips_V1_HotelErrorWidget,TProto.Travel_App_Backend_Api_Trips_V1_HotelWidgetButton,directed
TProto.Travel_App_Backend_Api_Trips_V1_HotelErrorWidget,TProto.Travel_App_Backend_Api_Trips_V1_HotelErrorWidgetExt0,directed
TProto.Travel_App_Backend_Api_Trips_V1_HotelErrorWidget,TProto.Travel_App_Backend_Api_Common_V1_ImageURL,directed
TProto.Travel_App_Backend_Api_Serverconfig_V1_SupportContactsExt0,TProto.Travel_App_Backend_Api_Serverconfig_V1_SupportContacts,directed
TUIComponents.CrossedTextView_Previews,TUIComponents.CrossedTextView_Previews.PreviewModifier,directed
TUIComponents.CrossedTextView_Previews,TUIComponents.CrossedTextView,directed
TProto.Travel_App_Backend_Api_Hotels_V1_FilterInfo,TProto.Travel_App_Backend_Api_Hotels_V1_DetailedFilter,directed
TProto.Travel_App_Backend_Api_Hotels_V1_FilterInfo,TProto.Travel_App_Backend_Api_Hotels_V1_FilterInfoExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetSimilarHotelsReq,TProto.Travel_App_Backend_Api_Hotelscommon_V1_OfferSearchParams,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetSimilarHotelsReq,TProto.Travel_App_Backend_Api_Hotels_V1_GetSimilarHotelsReqExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetSimilarHotelsReq,TProto.Travel_App_Backend_Api_Hotelscommon_V1_HotelID,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetSimilarHotelsReq,TProto.Travel_App_Backend_Api_Hotelscommon_V1_ImageParams,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetSimilarHotelsReq,TProto.Travel_App_Backend_Api_Hotelscommon_V1_AnalyticsData,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetHotelRsp,TProto.Travel_App_Backend_Api_Hotels_V1_Hotel,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetHotelRsp,TProto.Travel_App_Backend_Api_Hotels_V1_GetHotelRspExt0,directed
TAppConfig.TestingModeStateExt0,TStore.Message,directed
TAppConfig.TestingModeStateExt0,TAppConfig.TestingModeStateExt0.Input,directed
TAppConfig.TestingModeStateExt0,TAppConfig.TestingModeStateExt0.Effect,directed
TProto.Travel_App_Backend_Api_Common_V1_AttributedTextExt0,TProto.Travel_App_Backend_Api_Common_V1_AttributedText,directed
TUIComponents.TextFieldWithPrefixView_Previews,TUIComponents.TextFieldWithPrefixView,directed
TUIComponents.TextFieldWithPrefixView_Previews,TUIComponents.TextFieldWithPrefixView_Previews.PreviewModifier,directed
TTrips.BigResortButtonExt0.Model,TUIComponents.ThemedRemoteImageView,directed
TUIComponents.ImageCarouselView,TUIComponents.ImageCarouselViewExt0,directed
Travel.HappyPageCellsBuilderView.Actions,TUIUtils.Callbacks,directed
Travel.AviaCompaniesFilterView,Travel.AviaMultipleSelectionView,directed
Travel.AviaCompaniesFilterView,Travel.CheckboxFilterView,directed
Travel.AviaCompaniesFilterView,Travel.AviaFiltersStateMachine,directed
Travel.AviaCompaniesFilterView,Travel.AviaFiltersModel,directed
Travel.AviaCompaniesFilterView,Travel.AviaCompaniesFilterViewExt0,directed
TUtils.GuestFieldsValidators,TUtils.RegexValidator,directed
TUtils.GuestFieldsValidators,TUtils.GuestFieldsValidators.GuestNamesValidators,directed
TForceUpdateTestKit.UpdateNavigatorMock,TForceUpdateTestKit.UpdateNavigatorMock.Input,directed
TForceUpdateTestKit.UpdateNavigatorMock,TForceUpdateAPI.UpdateBannerModel,directed
TProto.Travel_App_Backend_Api_Trains_V1_PriceCalendarRsp,TProto.Travel_App_Backend_Api_Trains_V1_PriceCalendarRspExt0,directed
TProto.Travel_App_Backend_Api_Trains_V1_PriceCalendarRsp,TProto.Travel_App_Backend_Api_Trains_V1_PriceItem,directed
TProto.Travel_App_Backend_Api_Hotelorder_V1_EstimateDiscountRspExt0._StorageClass,TProto.Travel_App_Backend_Api_Commonorder_V1_DeferredPaymentSchedule,directed
TProto.Travel_App_Backend_Api_Hotelorder_V1_EstimateDiscountRspExt0._StorageClass,TProto.Travel_App_Backend_Api_Common_V1_Price,directed
TProto.Travel_App_Backend_Api_Hotelorder_V1_EstimateDiscountRspExt0._StorageClass,TProto.Travel_App_Backend_Api_Hotelorder_V1_EstimateDiscountRsp,directed
TProto.Travel_App_Backend_Api_Hotelorder_V1_EstimateDiscountRspExt0._StorageClass,TProto.Travel_App_Backend_Api_Commonorder_V1_OrderPaymentOption,directed
TProto.Travel_App_Backend_Api_Hotelorder_V1_EstimateDiscountRspExt0._StorageClass,TProto.Travel_App_Backend_Api_Commonorder_V1_SplitPlans,directed
TProto.Travel_App_Backend_Api_Hotelorder_V1_EstimateDiscountRspExt0._StorageClass,TProto.Travel_App_Backend_Api_Hotels_V1_YandexPlusInfo,directed
TProto.Travel_App_Backend_Api_Serverconfig_V1_HotelReviewTextByStarElement,TProto.Travel_App_Backend_Api_Serverconfig_V1_HotelReviewTextByStarElementExt0,directed
TProto.Travel_App_Backend_Api_Travelers_V1_UpdatePassengerRsp,TProto.Travel_App_Backend_Api_Travelers_V1_UpdatePassengerRspExt0,directed
TProto.Travel_App_Backend_Api_Travelers_V1_UpdatePassengerRsp,TProto.Travel_App_Backend_Api_Travelers_V1_Passenger,directed
TProto.Travel_App_Backend_Api_Journal_V1_JournalItemExt0,TProto.Travel_App_Backend_Api_Journal_V1_JournalItem,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_AviaSearchFormExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_AviaSearchFormExt0._StorageClass,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_AviaSearchFormExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_AviaSearchForm,directed
Travel.NoFavoritesView,TUIComponents.PlainButton,directed
Travel.NoFavoritesView,Travel.NoFavoritesViewExt0,directed
Travel.NoFavoritesView,TLocalization.TLocalizationStrings,directed
TTripSummary.StoriesViewService,TTripSummary.StoriesAnalyticsModel,directed
TTripSummary.StoriesViewService,TStories.StoriesViewStateMachine,directed
TTrips.TripGraph,TLocation.LocationStateMachine,directed
TTrips.TripGraph,TTrips.BingoSheetEffectHandler,directed
TTrips.TripGraph,TTrips.RoutesNetworkProvider,directed
TTrips.TripGraph,TTrips.TripGuideService,directed
TTrips.TripGraph,TTrips.TravelActionSheetButtonsBuilder,directed
TTrips.TripGraph,TTrips.FetchBookingsListService,directed
TTrips.TripGraph,TTrips.SkiResortMapContainer,directed
TTrips.TripGraph,TCalendar.HotelsCalendarView,directed
